%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=211165, 2024/02/7 18:35:25.65)
120 2761 5.712431e-01 1.034349e+00  1.522010491559287175e+03  1.523813248849332240e+03  1.587061716223758367e+03  1.645180372163960101e+03
121 2784 5.690083e-01 1.034349e+00  1.510785633646149336e+03  1.510785633646149336e+03  1.570390176749743432e+03  1.685248900209674275e+03
122 2807 5.667892e-01 1.034349e+00  1.510785633646149336e+03  1.520398850672779417e+03  1.575463718750049566e+03  1.646157057410879588e+03
123 2830 5.645326e-01 1.034349e+00  1.509263505174979628e+03  1.509263505174979628e+03  1.565867938230859409e+03  1.630938509381875292e+03
124 2853 5.623007e-01 1.035735e+00  1.494509706434136433e+03  1.494509706434136433e+03  1.550090001785395089e+03  1.590894050880144277e+03
125 2876 5.600390e-01 1.035735e+00  1.481747826618202453e+03  1.481747826618202453e+03  1.539870085282830132e+03  1.618237763911651200e+03
126 2899 5.577605e-01 1.035735e+00  1.468567468450919705e+03  1.468567468450919705e+03  1.508683961741314306e+03  1.584628184544205169e+03
127 2922 5.555464e-01 1.035735e+00  1.429951828318140088e+03  1.429951828318140088e+03  1.524383976064863418e+03  1.566749627768170285e+03
128 2945 5.533943e-01 1.035735e+00  1.429951828318140088e+03  1.440407060485112652e+03  1.518624035727448927e+03  1.563262543949547990e+03
129 2968 5.512773e-01 1.036802e+00  1.421019789856634134e+03  1.421019789856634134e+03  1.507995709972148006e+03  1.575947042061154207e+03
130 2991 5.492059e-01 1.036802e+00  1.417046168921503067e+03  1.417046168921503067e+03  1.499407254268112638e+03  1.550355348005378346e+03
131 3014 5.471244e-01 1.036802e+00  1.417046168921503067e+03  1.425300725825144127e+03  1.488744622938966586e+03  1.538318512834542844e+03
132 3037 5.450871e-01 1.036802e+00  1.417046168921503067e+03  1.436677045877771207e+03  1.469985396522843530e+03  1.518176175969381347e+03
133 3060 5.430284e-01 1.036802e+00  1.387924643692799918e+03  1.387924643692799918e+03  1.475682913130722454e+03  1.506926154415383508e+03
134 3083 5.409900e-01 1.037982e+00  1.387924643692799918e+03  1.407907794276489085e+03  1.453061366531938347e+03  1.524056087884813905e+03
135 3106 5.389493e-01 1.037982e+00  1.387751128423386263e+03  1.387751128423386263e+03  1.448919121664058594e+03  1.498760850081470835e+03
136 3129 5.367713e-01 1.037982e+00  1.373590745086635252e+03  1.373590745086635252e+03  1.433260267611701011e+03  1.494621642087111468e+03
137 3152 5.346339e-01 1.037982e+00  1.353004979273353229e+03  1.353004979273353229e+03  1.411203145801359369e+03  1.473533154540506757e+03
138 3175 5.324339e-01 1.037982e+00  1.345342395116836315e+03  1.345342395116836315e+03  1.403641343660387065e+03  1.520216229085159057e+03
139 3198 5.301688e-01 1.039234e+00  1.326349103213742865e+03  1.326349103213742865e+03  1.398424877733149060e+03  1.441316100838138027e+03
140 3221 5.278580e-01 1.039234e+00  1.316992790938811595e+03  1.316992790938811595e+03  1.371519117200688925e+03  1.420201114091517184e+03
141 3244 5.255462e-01 1.039234e+00  1.293986682960890448e+03  1.293986682960890448e+03  1.369770223821783929e+03  1.405383760961127564e+03
142 3267 5.232761e-01 1.039234e+00  1.281905701934181707e+03  1.281905701934181707e+03  1.339594168719228719e+03  1.389360248773008379e+03
143 3290 5.210660e-01 1.039234e+00  1.281905701934181707e+03  1.293876627186150472e+03  1.343337771550719026e+03  1.417864711520068340e+03
144 3313 5.188704e-01 1.040273e+00  1.270504739048514921e+03  1.270504739048514921e+03  1.334688060454778679e+03  1.386452240960301424e+03
145 3336 5.167155e-01 1.040273e+00  1.270504739048514921e+03  1.285758695956871406e+03  1.336917467032757486e+03  1.383844928096059675e+03
146 3359 5.146453e-01 1.040273e+00  1.266810320642292709e+03  1.266810320642292709e+03  1.325058341931568293e+03  1.361645926645175905e+03
147 3382 5.125535e-01 1.040273e+00  1.251318797429375763e+03  1.251318797429375763e+03  1.314860468644387993e+03  1.377402290788560094e+03
148 3405 5.104061e-01 1.040273e+00  1.227488522782604150e+03  1.227488522782604150e+03  1.288684829758264414e+03  1.351034136075322749e+03
149 3428 5.082546e-01 1.041295e+00  1.227488522782604150e+03  1.232284699032176832e+03  1.285515395518588548e+03  1.332705917515187139e+03
150 3451 5.061178e-01 1.041295e+00  1.227488522782604150e+03  1.239736832920170627e+03  1.268648245203034321e+03  1.302104976219674882e+03
151 3474 5.039013e-01 1.041295e+00  1.210315436315403531e+03  1.210315436315403531e+03  1.274900239721933303e+03  1.330146801170154276e+03
152 3497 5.016728e-01 1.041295e+00  1.199319351975068003e+03  1.199319351975068003e+03  1.256160825113412784e+03  1.304247490813839931e+03
153 3520 4.995522e-01 1.041295e+00  1.199319351975068003e+03  1.216645636344001559e+03  1.236097287633526321e+03  1.279689661242327702e+03
154 3543 4.974520e-01 1.042347e+00  1.199319351975068003e+03  1.210150784369687017e+03  1.247155218017777315e+03  1.299648824673506624e+03
155 3566 4.953833e-01 1.042347e+00  1.199319351975068003e+03  1.202395747442813672e+03  1.236413076723248423e+03  1.301809310787131835e+03
156 3589 4.933056e-01 1.042347e+00  1.199319351975068003e+03  1.203769573860567107e+03  1.244864744517234840e+03  1.271356481793375451e+03
157 3612 4.912182e-01 1.042347e+00  1.199319351975068003e+03  1.200307477950128259e+03  1.232041364146212800e+03  1.299203303450496605e+03
158 3635 4.891336e-01 1.042347e+00  1.181757116000942915e+03  1.181757116000942915e+03  1.239212144724844393e+03  1.296983678891723457e+03
159 3658 4.870709e-01 1.043405e+00  1.181757116000942915e+03  1.182265609927830155e+03  1.234367996164830402e+03  1.267032450203698545e+03
160 3681 4.849569e-01 1.043405e+00  1.166962742304269341e+03  1.166962742304269341e+03  1.233382168598544240e+03  1.254412369667160647e+03
161 3704 4.828143e-01 1.043405e+00  1.166962742304269341e+03  1.200224136891000853e+03  1.230665616618476633e+03  1.266362688711614965e+03
162 3727 4.807136e-01 1.043405e+00  1.166962742304269341e+03  1.193986206550983752e+03  1.226963217327134316e+03  1.275156900628632684e+03
163 3750 4.787070e-01 1.043405e+00  1.166962742304269341e+03  1.192745124839257414e+03  1.222949314963432016e+03  1.287729848283098590e+03
164 3773 4.766821e-01 1.043405e+00  1.166962742304269341e+03  1.186733570118952230e+03  1.229324805322397424e+03  1.261497659209961284e+03
165 3796 4.746416e-01 1.044602e+00  1.166962742304269341e+03  1.171574986746084278e+03  1.229472736386678889e+03  1.253775794821797490e+03
166 3819 4.725932e-01 1.044602e+00  1.160341538983223245e+03  1.160341538983223245e+03  1.207932124708617039e+03  1.238886483391222328e+03
167 3842 4.705685e-01 1.044602e+00  1.160341538983223245e+03  1.172464023181609491e+03  1.204869318221512458e+03  1.238253671870275639e+03
168 3865 4.685532e-01 1.044602e+00  1.160341538983223245e+03  1.171061892052687654e+03  1.203338316239516644e+03  1.272591184225091411e+03
169 3888 4.665380e-01 1.044602e+00  1.160195307306851419e+03  1.160195307306851419e+03  1.195920750267535368e+03  1.259661192714203253e+03
170 3911 4.644881e-01 1.045545e+00  1.147570898697299072e+03  1.147570898697299072e+03  1.195938655208369482e+03  1.222157367647225101e+03
171 3934 4.624763e-01 1.045545e+00  1.147570898697299072e+03  1.163075298251451386e+03  1.200671203433860683e+03  1.233876218116476821e+03
172 3957 4.604638e-01 1.045545e+00  1.144150985719819573e+03  1.144150985719819573e+03  1.208345533637680774e+03  1.262494112388310896e+03
173 3980 4.584629e-01 1.045545e+00  1.144150985719819573e+03  1.148309761201025822e+03  1.205954449652820358e+03  1.238981120126404903e+03
174 4003 4.564450e-01 1.045545e+00  1.144150985719819573e+03  1.158073070267354069e+03  1.188314856016248541e+03  1.216506748557699666e+03
175 4026 4.544785e-01 1.046496e+00  1.141237662307562232e+03  1.141237662307562232e+03  1.189033290272978547e+03  1.233890416275779899e+03
176 4049 4.524595e-01 1.046496e+00  1.137255802493293913e+03  1.137255802493293913e+03  1.183916380544348385e+03  1.207366569152925877e+03
177 4072 4.504550e-01 1.046496e+00  1.137144119198269664e+03  1.137144119198269664e+03  1.170024094653862903e+03  1.217516263754635474e+03
178 4095 4.484549e-01 1.046496e+00  1.131396198190134328e+03  1.131396198190134328e+03  1.169298270649980850e+03  1.198864260455359272e+03
179 4118 4.464472e-01 1.046496e+00  1.131396198190134328e+03  1.132442925944841591e+03  1.168650546880524416e+03  1.200902306382266261e+03
180 4141 4.444619e-01 1.047385e+00  1.123258637882300036e+03  1.123258637882300036e+03  1.166986429811351172e+03  1.221985737003112718e+03
181 4164 4.425484e-01 1.047385e+00  1.123258637882300036e+03  1.132281349479113487e+03  1.167649725328615204e+03  1.206909128230700389e+03
182 4187 4.406689e-01 1.047385e+00  1.123258637882300036e+03  1.129099781431087649e+03  1.166245909278763065e+03  1.204521901997274881e+03
183 4210 4.387766e-01 1.047385e+00  1.123258637882300036e+03  1.139986080025938918e+03  1.167964784261534078e+03  1.213144470153896691e+03
184 4233 4.369223e-01 1.047385e+00  1.123258637882300036e+03  1.133229060267279010e+03  1.161225940680923259e+03  1.213523108776256322e+03
185 4256 4.350417e-01 1.048279e+00  1.123258637882300036e+03  1.134211724886308730e+03  1.162921966735715387e+03  1.207223333216170886e+03
186 4279 4.331352e-01 1.048279e+00  1.123258637882300036e+03  1.128999982824217113e+03  1.168384844809943388e+03  1.207291017420043090e+03
187 4302 4.312352e-01 1.048279e+00  1.119497259084480447e+03  1.119497259084480447e+03  1.161797295039120627e+03  1.211892823823665594e+03
188 4325 4.293895e-01 1.048279e+00  1.119497259084480447e+03  1.123922135296517126e+03  1.153223373692826726e+03  1.190189628442584080e+03
189 4348 4.274853e-01 1.048279e+00  1.117104101360616369e+03  1.117104101360616369e+03  1.147121280435097333e+03  1.183560520569579239e+03
190 4371 4.255512e-01 1.049155e+00  1.073510835159385351e+03  1.073510835159385351e+03  1.143649119515159782e+03  1.181177536239028996e+03
191 4394 4.235914e-01 1.049155e+00  1.073510835159385351e+03  1.086479666241598579e+03  1.131825271455756592e+03  1.164329385976897129e+03
192 4417 4.216859e-01 1.049155e+00  1.073510835159385351e+03  1.083255437835367047e+03  1.114464702752753055e+03  1.147537054741900420e+03
193 4440 4.198338e-01 1.049155e+00  1.073510835159385351e+03  1.091221398473055160e+03  1.113066042486817423e+03  1.155584799811923403e+03
194 4463 4.179953e-01 1.049155e+00  1.073510835159385351e+03  1.089638359140124749e+03  1.119518049320907039e+03  1.158613400863811648e+03
195 4486 4.161572e-01 1.049998e+00  1.073510835159385351e+03  1.089645435801670828e+03  1.117143413454328311e+03  1.146071211870624211e+03
196 4509 4.142945e-01 1.049998e+00  1.073510835159385351e+03  1.092028309343871797e+03  1.122394924649980339e+03  1.148924650017160957e+03
197 4532 4.124099e-01 1.049998e+00  1.073279085175206319e+03  1.073279085175206319e+03  1.111117719471681767e+03  1.160663048342703178e+03
198 4555 4.106264e-01 1.049998e+00  1.073279085175206319e+03  1.098687423108636267e+03  1.114372380001315150e+03  1.142997144760364563e+03
199 4578 4.088066e-01 1.049998e+00  1.073279085175206319e+03  1.082620467842320295e+03  1.117388952275217662e+03  1.147378717559554843e+03
200 4601 4.069857e-01 1.050860e+00  1.073279085175206319e+03  1.078156632404628454e+03  1.111201238359966283e+03  1.143296541498632678e+03
201 4624 4.051570e-01 1.050860e+00  1.060401881168196724e+03  1.060401881168196724e+03  1.107749978573487851e+03  1.136556506573462684e+03
